state_abbr,yyyymm,policy_feature,feature_value,event_id,source_id,source_url,quoted_evidence_text,confidence
CA,202406,e14_total_strategy_count,17,evt_e14_CA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,California: total=17; ex parte=3; form support=7; contact update=1; reinstatement=3; other=3,medium
CO,202303,e14_total_strategy_count,15,evt_e14_CO,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Colorado: total=15; ex parte=2; form support=7; contact update=1; reinstatement=2; other=3,medium
CO,202304,e14_total_strategy_count,15,evt_e14_CO,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Colorado: total=15; ex parte=2; form support=7; contact update=1; reinstatement=2; other=3,medium
CO,202305,e14_total_strategy_count,15,evt_e14_CO,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Colorado: total=15; ex parte=2; form support=7; contact update=1; reinstatement=2; other=3,medium
CO,202306,e14_total_strategy_count,15,evt_e14_CO,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Colorado: total=15; ex parte=2; form support=7; contact update=1; reinstatement=2; other=3,medium
CO,202307,e14_total_strategy_count,15,evt_e14_CO,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Colorado: total=15; ex parte=2; form support=7; contact update=1; reinstatement=2; other=3,medium
CO,202308,e14_total_strategy_count,15,evt_e14_CO,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Colorado: total=15; ex parte=2; form support=7; contact update=1; reinstatement=2; other=3,medium
CO,202309,e14_total_strategy_count,15,evt_e14_CO,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Colorado: total=15; ex parte=2; form support=7; contact update=1; reinstatement=2; other=3,medium
CO,202309,delay_procedural_disenrollment_any,1,evt_delay_CO,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Colorado: Through the end of unwinding, All beneficiaries, starting with renewals due in September 2023 through the end of unwinding",medium
CO,202310,e14_total_strategy_count,15,evt_e14_CO,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Colorado: total=15; ex parte=2; form support=7; contact update=1; reinstatement=2; other=3,medium
CO,202310,delay_procedural_disenrollment_any,1,evt_delay_CO,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Colorado: Through the end of unwinding, All beneficiaries, starting with renewals due in September 2023 through the end of unwinding",medium
CO,202311,e14_total_strategy_count,15,evt_e14_CO,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Colorado: total=15; ex parte=2; form support=7; contact update=1; reinstatement=2; other=3,medium
CO,202311,delay_procedural_disenrollment_any,1,evt_delay_CO,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Colorado: Through the end of unwinding, All beneficiaries, starting with renewals due in September 2023 through the end of unwinding",medium
CO,202312,e14_total_strategy_count,15,evt_e14_CO,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Colorado: total=15; ex parte=2; form support=7; contact update=1; reinstatement=2; other=3,medium
CO,202312,delay_procedural_disenrollment_any,1,evt_delay_CO,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Colorado: Through the end of unwinding, All beneficiaries, starting with renewals due in September 2023 through the end of unwinding",medium
CO,202401,e14_total_strategy_count,15,evt_e14_CO,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Colorado: total=15; ex parte=2; form support=7; contact update=1; reinstatement=2; other=3,medium
CO,202401,delay_procedural_disenrollment_any,1,evt_delay_CO,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Colorado: Through the end of unwinding, All beneficiaries, starting with renewals due in September 2023 through the end of unwinding",medium
CO,202402,e14_total_strategy_count,15,evt_e14_CO,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Colorado: total=15; ex parte=2; form support=7; contact update=1; reinstatement=2; other=3,medium
CO,202402,delay_procedural_disenrollment_any,1,evt_delay_CO,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Colorado: Through the end of unwinding, All beneficiaries, starting with renewals due in September 2023 through the end of unwinding",medium
CO,202403,e14_total_strategy_count,15,evt_e14_CO,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Colorado: total=15; ex parte=2; form support=7; contact update=1; reinstatement=2; other=3,medium
CO,202403,delay_procedural_disenrollment_any,1,evt_delay_CO,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Colorado: Through the end of unwinding, All beneficiaries, starting with renewals due in September 2023 through the end of unwinding",medium
CO,202404,e14_total_strategy_count,15,evt_e14_CO,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Colorado: total=15; ex parte=2; form support=7; contact update=1; reinstatement=2; other=3,medium
CO,202404,delay_procedural_disenrollment_any,1,evt_delay_CO,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Colorado: Through the end of unwinding, All beneficiaries, starting with renewals due in September 2023 through the end of unwinding",medium
CO,202405,e14_total_strategy_count,15,evt_e14_CO,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Colorado: total=15; ex parte=2; form support=7; contact update=1; reinstatement=2; other=3,medium
CO,202405,delay_procedural_disenrollment_any,1,evt_delay_CO,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Colorado: Through the end of unwinding, All beneficiaries, starting with renewals due in September 2023 through the end of unwinding",medium
CO,202406,e14_total_strategy_count,15,evt_e14_CO,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Colorado: total=15; ex parte=2; form support=7; contact update=1; reinstatement=2; other=3,medium
CO,202406,delay_procedural_disenrollment_any,1,evt_delay_CO,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Colorado: Through the end of unwinding, All beneficiaries, starting with renewals due in September 2023 through the end of unwinding",medium
CT,202303,e14_total_strategy_count,12,evt_e14_CT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Connecticut: total=12; ex parte=2; form support=5; contact update=1; reinstatement=1; other=3,medium
CT,202304,e14_total_strategy_count,12,evt_e14_CT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Connecticut: total=12; ex parte=2; form support=5; contact update=1; reinstatement=1; other=3,medium
CT,202305,e14_total_strategy_count,12,evt_e14_CT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Connecticut: total=12; ex parte=2; form support=5; contact update=1; reinstatement=1; other=3,medium
CT,202306,e14_total_strategy_count,12,evt_e14_CT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Connecticut: total=12; ex parte=2; form support=5; contact update=1; reinstatement=1; other=3,medium
CT,202307,e14_total_strategy_count,12,evt_e14_CT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Connecticut: total=12; ex parte=2; form support=5; contact update=1; reinstatement=1; other=3,medium
CT,202308,e14_total_strategy_count,12,evt_e14_CT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Connecticut: total=12; ex parte=2; form support=5; contact update=1; reinstatement=1; other=3,medium
CT,202309,e14_total_strategy_count,12,evt_e14_CT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Connecticut: total=12; ex parte=2; form support=5; contact update=1; reinstatement=1; other=3,medium
CT,202310,e14_total_strategy_count,12,evt_e14_CT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Connecticut: total=12; ex parte=2; form support=5; contact update=1; reinstatement=1; other=3,medium
CT,202311,e14_total_strategy_count,12,evt_e14_CT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Connecticut: total=12; ex parte=2; form support=5; contact update=1; reinstatement=1; other=3,medium
CT,202312,e14_total_strategy_count,12,evt_e14_CT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Connecticut: total=12; ex parte=2; form support=5; contact update=1; reinstatement=1; other=3,medium
CT,202401,e14_total_strategy_count,12,evt_e14_CT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Connecticut: total=12; ex parte=2; form support=5; contact update=1; reinstatement=1; other=3,medium
CT,202402,e14_total_strategy_count,12,evt_e14_CT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Connecticut: total=12; ex parte=2; form support=5; contact update=1; reinstatement=1; other=3,medium
CT,202403,e14_total_strategy_count,12,evt_e14_CT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Connecticut: total=12; ex parte=2; form support=5; contact update=1; reinstatement=1; other=3,medium
